DBHID	PlotName	PlotID	Family	Genus	SpeciesName	Mnemonic	Subspecies	SpeciesID	SubspeciesID	QuadratName	QuadratID	PX	PY	QX	QY	TreeID	Tag	StemID	StemNumber	StemTag	PrimaryStem	CensusID	PlotCensusNumber	DBH	HOM	ExactDate	Date	ListOfTSM	HighHOM	LargeStem	Status
53369	P14	112	Violaceae	Hybanthus	prunifolius	hybapr	\N	494	\N	0101	397	30.20000	38.30000	10.20000	18.30000	416862	516465	416852	1	\N	main	123	1	18	1.30	1996-11-13	13466	L	1	\N	alive
2402858	P14	112	Violaceae	Hybanthus	prunifolius	hybapr	\N	494	\N	0101	397	30.20000	38.30000	10.20000	18.30000	416862	516465	416852	1	\N	main	204	2	\N	\N	2010-11-11	18577	D;N	1	\N	dead
53495	P14	112	Rubiaceae	Coussarea	curvigemmia	cou2cu	\N	280	\N	0101	397	30.20000	39.30000	10.20000	19.30000	416863	516466	416853	1	\N	main	123	1	20	1.30	1996-11-13	13466	M	1	\N	alive
53747	P14	112	Sapotaceae	Pouteria	reticulata	poutre	\N	1155	\N	0101	397	30.70000	39.20000	10.70000	19.20000	416864	516467	416854	1	\N	main	123	1	10	1.30	1996-11-13	13466	\N	1	\N	alive
2402860	P14	112	Sapotaceae	Pouteria	reticulata	poutre	\N	1155	\N	0101	397	30.70000	39.20000	10.70000	19.20000	416864	516467	416854	1	\N	main	204	2	\N	\N	2010-11-11	18577	D;N	1	\N	dead
53873	P14	112	Erythropalaceae	Heisteria	concinna	heisco	\N	469	\N	0101	397	33.40000	39.90000	13.40000	19.90000	416865	516468	416855	1	\N	main	123	1	32	1.30	1996-11-13	13466	\N	1	\N	alive
2402861	P14	112	Erythropalaceae	Heisteria	concinna	heisco	\N	469	\N	0101	397	33.40000	39.90000	13.40000	19.90000	416865	516468	416855	1	\N	main	204	2	42	1.30	2010-11-11	18577	\N	1	\N	alive
53999	P14	112	Clusiaceae	Garcinia	intermedia	gar2in	\N	1125	\N	0101	397	33.00000	39.20000	13.00000	19.20000	416866	516469	416856	1	\N	main	123	1	35	1.30	1996-11-13	13466	\N	1	\N	alive
2402862	P14	112	Clusiaceae	Garcinia	intermedia	gar2in	\N	1125	\N	0101	397	33.00000	39.20000	13.00000	19.20000	416866	516469	416856	1	\N	main	204	2	46	1.30	2010-11-11	18577	\N	1	\N	alive
54125	P14	112	Rubiaceae	Alseis	blackiana	alsebl	\N	33	\N	0101	397	34.80000	36.50000	14.80000	16.50000	416867	516470	416857	1	\N	main	123	1	18	1.30	1996-11-13	13466	\N	1	\N	alive
2402863	P14	112	Rubiaceae	Alseis	blackiana	alsebl	\N	33	\N	0101	397	34.80000	36.50000	14.80000	16.50000	416867	516470	416857	1	\N	main	204	2	20	1.30	2010-11-11	18577	\N	1	\N	alive
54251	P14	112	Fabaceae-caesalpinioideae	Schizolobium	parahyba	schipa	\N	925	\N	0101	397	33.80000	36.40000	13.80000	16.40000	416868	516471	416858	1	\N	main	123	1	12	1.30	1996-11-13	13466	\N	1	\N	alive
2402864	P14	112	Fabaceae-caesalpinioideae	Schizolobium	parahyba	schipa	\N	925	\N	0101	397	33.80000	36.40000	13.80000	16.40000	416868	516471	416858	1	\N	main	204	2	18	1.30	2010-11-11	18577	\N	1	\N	alive
54377	P14	112	Burseraceae	Tetragastris	panamensis	tet2pa	\N	1007	\N	0101	397	35.20000	36.50000	15.20000	16.50000	416869	516472	416859	1	\N	main	123	1	78	1.30	1996-11-13	13466	\N	1	\N	alive
2402865	P14	112	Burseraceae	Tetragastris	panamensis	tet2pa	\N	1007	\N	0101	397	35.20000	36.50000	15.20000	16.50000	416869	516472	416859	1	\N	main	204	2	90	1.30	2010-11-11	18577	\N	1	\N	alive
54503	P14	112	Burseraceae	Tetragastris	panamensis	tet2pa	\N	1007	\N	0101	397	36.00000	36.10000	16.00000	16.10000	416870	516473	416860	1	\N	main	123	1	29	1.30	1996-11-13	13466	\N	1	\N	alive
2402866	P14	112	Burseraceae	Tetragastris	panamensis	tet2pa	\N	1007	\N	0101	397	36.00000	36.10000	16.00000	16.10000	416870	516473	416860	1	\N	main	204	2	31	1.30	2010-11-11	18577	\N	1	\N	alive
54629	P14	112	Sapindaceae	Cupania	seemannii	cupasy	\N	1120	\N	0101	397	36.20000	37.00000	16.20000	17.00000	416871	516474	416861	1	\N	main	123	1	16	1.30	1996-11-13	13466	\N	1	\N	alive
54755	P14	112	Rubiaceae	Alseis	blackiana	alsebl	\N	33	\N	0101	397	37.10000	36.50000	17.10000	16.50000	416872	516475	416862	1	\N	main	123	1	27	1.30	1996-11-13	13466	\N	1	\N	alive
2402868	P14	112	Rubiaceae	Alseis	blackiana	alsebl	\N	33	\N	0101	397	37.10000	36.50000	17.10000	16.50000	416872	516475	416862	1	\N	main	204	2	29	1.30	2010-11-11	18577	\N	1	\N	alive
54881	P14	112	Moraceae	Sorocea	affinis	soroaf	\N	958	\N	0101	397	37.00000	38.70000	17.00000	18.70000	416873	516476	416863	1	\N	main	123	1	50	1.30	1996-11-13	13466	\N	1	\N	alive
2402869	P14	112	Moraceae	Sorocea	affinis	soroaf	\N	958	\N	0101	397	37.00000	38.70000	17.00000	18.70000	416873	516476	416863	1	\N	main	204	2	\N	\N	2010-11-11	18577	D;N	1	\N	dead
55007	P14	112	Fabaceae-papilionoideae	Swartzia	simplex	swars2	var.ochnacea	980	8	0101	397	37.40000	39.30000	17.40000	19.30000	416874	516477	416864	1	\N	main	123	1	72	1.30	1996-11-13	13466	\N	1	\N	alive
2402870	P14	112	Fabaceae-papilionoideae	Swartzia	simplex	swars2	var.ochnacea	980	8	0101	397	37.40000	39.30000	17.40000	19.30000	416874	516477	416864	1	\N	main	204	2	72	1.30	2010-11-11	18577	\N	1	\N	alive
55133	P14	112	Rubiaceae	Alseis	blackiana	alsebl	\N	33	\N	0101	397	37.70000	39.80000	17.70000	19.80000	416875	516478	416865	1	\N	main	123	1	18	1.30	1996-11-13	13466	\N	1	\N	alive
2402871	P14	112	Rubiaceae	Alseis	blackiana	alsebl	\N	33	\N	0101	397	37.70000	39.80000	17.70000	19.80000	416875	516478	416865	1	\N	main	204	2	257	1.30	2010-11-11	18577	\N	1	\N	alive
35872	P14	112	Rubiaceae	Alseis	blackiana	alsebl	\N	33	\N	0101	397	37.70000	39.80000	17.70000	19.80000	416875	516478	416865	1	\N		256	3	259	1.30	2012-05-01	19114	\N	1	\N	alive
30251	P14	112	Rubiaceae	Alseis	blackiana	alsebl	\N	33	\N	0101	397	37.70000	39.80000	17.70000	19.80000	416875	516478	416865	1	\N		268	4	260	1.30	2013-04-15	19463	\N	1	\N	alive
2413774	P14	112	Rubiaceae	Alseis	blackiana	alsebl	\N	33	\N	0101	397	37.70000	39.80000	17.70000	19.80000	416875	516478	416865	1	\N	\N	278	5	260	1.30	2014-04-08	19821	\N	1	\N	alive
2422307	P14	112	Rubiaceae	Alseis	blackiana	alsebl	\N	33	\N	0101	397	37.70000	39.80000	17.70000	19.80000	416875	516478	416865	1	\N	\N	286	6	263	1.30	2015-06-24	20263	\N	1	\N	alive
55259	P14	112	Clusiaceae	Garcinia	intermedia	gar2in	\N	1125	\N	0101	397	39.40000	39.00000	19.40000	19.00000	416876	516479	416866	1	\N	main	123	1	28	1.30	1996-11-13	13466	\N	1	\N	alive
2402872	P14	112	Clusiaceae	Garcinia	intermedia	gar2in	\N	1125	\N	0101	397	39.40000	39.00000	19.40000	19.00000	416876	516479	416866	1	\N	main	204	2	39	1.30	2010-11-11	18577	\N	1	\N	alive
55385	P14	112	Boraginaceae	Cordia	bicolor	cordbi	\N	263	\N	0101	397	39.70000	38.20000	19.70000	18.20000	416877	516480	416867	1	\N	main	123	1	22	1.30	1996-11-13	13466	\N	1	\N	alive
2402873	P14	112	Boraginaceae	Cordia	bicolor	cordbi	\N	263	\N	0101	397	39.70000	38.20000	19.70000	18.20000	416877	516480	416867	1	\N	main	204	2	\N	\N	2010-11-11	18577	D;N	1	\N	dead
55511	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0101	397	38.20000	38.30000	18.20000	18.30000	416878	516481	416868	1	\N	main	123	1	37	1.30	1996-11-13	13466	\N	1	\N	alive
2402874	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0101	397	38.20000	38.30000	18.20000	18.30000	416878	516481	416868	1	\N	main	204	2	51	1.30	2010-11-11	18577	\N	1	\N	alive
55637	P14	112	Clusiaceae	Garcinia	intermedia	gar2in	\N	1125	\N	0101	397	39.60000	36.50000	19.60000	16.50000	416879	516482	416869	1	\N	main	123	1	47	1.30	1996-11-13	13466	\N	1	\N	alive
2402875	P14	112	Clusiaceae	Garcinia	intermedia	gar2in	\N	1125	\N	0101	397	39.60000	36.50000	19.60000	16.50000	416879	516482	416869	1	\N	main	204	2	62	1.30	2010-11-11	18577	\N	1	\N	alive
55763	P14	112	Vochysiaceae	Vochysia	ferruginea	vochfe	\N	1082	\N	0101	397	36.40000	30.10000	16.40000	10.10000	416880	516483	416870	1	\N	main	123	1	95	1.30	1996-11-13	13466	\N	1	\N	alive
2402876	P14	112	Vochysiaceae	Vochysia	ferruginea	vochfe	\N	1082	\N	0101	397	36.40000	30.10000	16.40000	10.10000	416880	516483	416870	1	\N	main	204	2	\N	\N	2010-11-11	18577	D;N	1	\N	dead
55889	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0101	397	36.40000	31.50000	16.40000	11.50000	416881	516484	416871	1	\N	main	123	1	61	1.30	1996-11-13	13466	\N	1	\N	alive
2402877	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0101	397	36.40000	31.50000	16.40000	11.50000	416881	516484	416871	1	\N	main	204	2	68	1.30	2010-11-11	18577	\N	1	\N	alive
56015	P14	112	Meliaceae	Guarea	grandifolia	guargr	\N	434	\N	0101	397	36.10000	34.40000	16.10000	14.40000	416882	516485	416872	1	\N	main	123	1	360	1.30	1996-11-13	13466	\N	1	\N	alive
2402878	P14	112	Meliaceae	Guarea	grandifolia	guargr	\N	434	\N	0101	397	36.10000	34.40000	16.10000	14.40000	416882	516485	416872	1	\N	main	204	2	450	1.30	2010-11-11	18577	\N	1	\N	alive
36004	P14	112	Meliaceae	Guarea	grandifolia	guargr	\N	434	\N	0101	397	36.10000	34.40000	16.10000	14.40000	416882	516485	416872	1	\N		256	3	453	1.30	2012-05-01	19114	\N	1	\N	alive
30386	P14	112	Meliaceae	Guarea	grandifolia	guargr	\N	434	\N	0101	397	36.10000	34.40000	16.10000	14.40000	416882	516485	416872	1	\N		268	4	455	1.30	2013-04-15	19463	\N	1	\N	alive
2413773	P14	112	Meliaceae	Guarea	grandifolia	guargr	\N	434	\N	0101	397	36.10000	34.40000	16.10000	14.40000	416882	516485	416872	1	\N	\N	278	5	459	1.30	2014-04-08	19821	\N	1	\N	alive
2422306	P14	112	Meliaceae	Guarea	grandifolia	guargr	\N	434	\N	0101	397	36.10000	34.40000	16.10000	14.40000	416882	516485	416872	1	\N	\N	286	6	466	1.30	2015-06-24	20263	\N	1	\N	alive
56141	P14	112	Clusiaceae	Garcinia	intermedia	gar2in	\N	1125	\N	0101	397	39.70000	34.30000	19.70000	14.30000	416883	516486	416873	1	\N	main	123	1	20	1.30	1996-11-13	13466	\N	1	\N	alive
2402879	P14	112	Clusiaceae	Garcinia	intermedia	gar2in	\N	1125	\N	0101	397	39.70000	34.30000	19.70000	14.30000	416883	516486	416873	1	\N	main	204	2	22	1.30	2010-11-11	18577	\N	1	\N	alive
56267	P14	112	Sapindaceae	Cupania	seemannii	cupasy	\N	1120	\N	0101	397	39.50000	34.90000	19.50000	14.90000	416884	516487	416874	1	\N	main	123	1	19	1.30	1996-11-13	13466	\N	1	\N	alive
2402880	P14	112	Sapindaceae	Cupania	seemannii	cupasy	\N	1120	\N	0101	397	39.50000	34.90000	19.50000	14.90000	416884	516487	416874	1	\N	main	204	2	24	1.30	2010-11-11	18577	\N	1	\N	alive
56393	P14	112	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0101	397	38.90000	33.10000	18.90000	13.10000	416885	516488	416875	1	\N	main	123	1	84	1.30	1996-11-13	13466	\N	1	\N	alive
2402881	P14	112	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0101	397	38.90000	33.10000	18.90000	13.10000	416885	516488	416875	1	\N	main	204	2	\N	\N	2010-11-11	18577	D;N	1	\N	dead
56519	P14	112	Moraceae	Maquira	guianensis	maquco	\N	1137	\N	0101	397	35.30000	26.10000	15.30000	6.10000	416886	516489	416876	1	\N	main	123	1	58	1.30	1996-11-13	13466	\N	1	\N	alive
2402882	P14	112	Moraceae	Maquira	guianensis	maquco	\N	1137	\N	0101	397	35.30000	26.10000	15.30000	6.10000	416886	516489	416876	1	\N	main	204	2	87	1.30	2010-11-11	18577	\N	1	\N	alive
56645	P14	112	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0101	397	35.60000	28.00000	15.60000	8.00000	416887	516490	416877	1	\N	main	123	1	236	1.30	1996-11-13	13466	\N	1	\N	alive
2402883	P14	112	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0101	397	35.60000	28.00000	15.60000	8.00000	416887	516490	416877	1	\N	main	204	2	\N	\N	2010-11-11	18577	D;S	1	\N	dead
56770	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0101	397	39.00000	27.70000	19.00000	7.70000	416888	516491	416878	1	\N	main	123	1	85	1.30	1996-11-13	13466	M	1	\N	alive
2402884	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0101	397	39.00000	27.70000	19.00000	7.70000	416888	516491	416878	1	\N	main	204	2	\N	\N	2010-11-11	18577	D;N	1	\N	dead
57145	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0101	397	36.90000	20.80000	16.90000	0.80000	416889	516492	416879	1	\N	main	123	1	34	1.30	1996-11-13	13466	\N	1	\N	alive
2402885	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0101	397	36.90000	20.80000	16.90000	0.80000	416889	516492	416879	1	\N	main	204	2	37	1.30	2010-11-11	18577	\N	1	\N	alive
57270	P14	112	Clusiaceae	Garcinia	intermedia	gar2in	\N	1125	\N	0101	397	37.55000	25.81000	17.55000	5.81000	416890	516493	416880	1	\N	main	123	1	24	1.30	1996-11-13	13466	\N	1	\N	alive
57395	P14	112	Bignoniaceae	Tabebuia	guayacan	tab1gu	\N	986	\N	0101	397	38.90000	23.90000	18.90000	3.90000	416891	516494	416881	1	\N	main	123	1	13	1.30	1996-11-13	13466	\N	1	\N	alive
2402887	P14	112	Bignoniaceae	Tabebuia	guayacan	tab1gu	\N	986	\N	0101	397	38.90000	23.90000	18.90000	3.90000	416891	516494	416881	1	\N	main	204	2	17	1.30	2010-11-11	18577	\N	1	\N	alive
57520	P14	112	Myrtaceae	Eugenia	galalonensis	eugega	\N	360	\N	0102	460	20.10000	40.20000	0.10000	0.20000	416892	516534	416882	1	\N	main	123	1	34	1.30	1996-11-12	13465	\N	1	\N	alive
2403948	P14	112	Myrtaceae	Eugenia	galalonensis	eugega	\N	360	\N	0102	460	20.10000	40.20000	0.10000	0.20000	416892	516534	416882	1	\N	main	204	2	38	1.30	2010-11-10	18576	\N	1	\N	alive
57645	P14	112	Meliaceae	Trichilia	tuberculata	tri2tu	\N	1169	\N	0102	460	20.80000	40.70000	0.80000	0.70000	416893	516535	416883	1	\N	main	123	1	36	1.30	1996-11-12	13465	\N	1	\N	alive
2403949	P14	112	Meliaceae	Trichilia	tuberculata	tri2tu	\N	1169	\N	0102	460	20.80000	40.70000	0.80000	0.70000	416893	516535	416883	1	\N	main	204	2	\N	\N	2010-11-10	18576	D;N	1	\N	dead
57770	P14	112	Burseraceae	Tetragastris	panamensis	tet2pa	\N	1007	\N	0102	460	21.40000	41.40000	1.40000	1.40000	416894	516536	416884	1	\N	main	123	1	14	1.30	1996-11-12	13465	\N	1	\N	alive
57895	P14	112	Annonaceae	Mosannona	garwoodii	malmsp	\N	1139	\N	0102	460	21.80000	42.00000	1.80000	2.00000	416895	516537	416885	1	\N	main	123	1	54	1.30	1996-11-12	13465	\N	1	\N	alive
2403951	P14	112	Annonaceae	Mosannona	garwoodii	malmsp	\N	1139	\N	0102	460	21.80000	42.00000	1.80000	2.00000	416895	516537	416885	1	\N	main	204	2	65	1.30	2010-11-10	18576	\N	1	\N	alive
58020	P14	112	Fabaceae-mimosoideae	Inga	cocleensis	ingaco	\N	529	\N	0102	460	22.30000	42.00000	2.30000	2.00000	416896	516538	416886	1	\N	main	123	1	27	1.30	1996-11-12	13465	\N	1	\N	alive
2403952	P14	112	Fabaceae-mimosoideae	Inga	cocleensis	ingaco	\N	529	\N	0102	460	22.30000	42.00000	2.30000	2.00000	416896	516538	416886	1	\N	main	204	2	31	1.30	2010-11-10	18576	\N	1	\N	alive
58145	P14	112	Myrtaceae	Eugenia	galalonensis	eugega	\N	360	\N	0102	460	21.20000	42.20000	1.20000	2.20000	416897	516539	416887	1	\N	main	123	1	24	1.30	1996-11-12	13465	\N	1	\N	alive
2403953	P14	112	Myrtaceae	Eugenia	galalonensis	eugega	\N	360	\N	0102	460	21.20000	42.20000	1.20000	2.20000	416897	516539	416887	1	\N	main	204	2	29	1.30	2010-11-10	18576	\N	1	\N	alive
58270	P14	112	Rutaceae	Zanthoxylum	acuminatum	zantpr	\N	1099	\N	0102	460	20.80000	44.60000	0.80000	4.60000	416898	516540	416888	1	\N	main	123	1	277	1.30	1996-11-12	13465	\N	1	\N	alive
2403954	P14	112	Rutaceae	Zanthoxylum	acuminatum	zantpr	\N	1099	\N	0102	460	20.80000	44.60000	0.80000	4.60000	416898	516540	416888	1	\N	main	204	2	\N	\N	2010-11-10	18576	D;N	1	\N	dead
58395	P14	112	Fabaceae-papilionoideae	Swartzia	simplex	swars2	var.ochnacea	980	8	0102	460	21.40000	44.40000	1.40000	4.40000	416899	516541	416889	1	\N	main	123	1	30	1.30	1996-11-12	13465	L	1	\N	alive
2403955	P14	112	Fabaceae-papilionoideae	Swartzia	simplex	swars2	var.ochnacea	980	8	0102	460	21.40000	44.40000	1.40000	4.40000	416899	516541	416889	1	\N	main	204	2	30	1.30	2010-11-10	18576	\N	1	\N	alive
58520	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0102	460	21.60000	44.40000	1.60000	4.40000	416900	516542	416890	1	\N	main	123	1	50	1.30	1996-11-12	13465	L	1	\N	alive
2403956	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0102	460	21.60000	44.40000	1.60000	4.40000	416900	516542	416890	1	\N	main	204	2	50	1.30	2010-11-10	18576	\N	1	\N	alive
58645	P14	112	Ochnaceae	Ouratea	lucens	ouralu	\N	729	\N	0102	460	22.90000	44.30000	2.90000	4.30000	416901	516543	416891	1	\N	main	123	1	21	1.30	1996-11-12	13465	\N	1	\N	alive
2403957	P14	112	Ochnaceae	Ouratea	lucens	ouralu	\N	729	\N	0102	460	22.90000	44.30000	2.90000	4.30000	416901	516543	416891	1	\N	main	204	2	26	1.30	2010-11-10	18576	\N	1	\N	alive
58770	P14	112	Violaceae	Hybanthus	prunifolius	hybapr	\N	494	\N	0102	460	23.90000	42.50000	3.90000	2.50000	416902	516544	416892	1	\N	main	123	1	13	1.30	1996-11-12	13465	\N	1	\N	alive
2403958	P14	112	Violaceae	Hybanthus	prunifolius	hybapr	\N	494	\N	0102	460	23.90000	42.50000	3.90000	2.50000	416902	516544	416892	1	\N	main	204	2	\N	\N	2010-11-10	18576	D;T	1	\N	dead
58895	P14	112	Euphorbiaceae	Acalypha	diversifolia	acaldi	\N	6	\N	0102	460	23.80000	41.30000	3.80000	1.30000	416903	516545	416893	1	\N	main	123	1	14	1.30	1996-11-12	13465	\N	1	\N	alive
2403959	P14	112	Euphorbiaceae	Acalypha	diversifolia	acaldi	\N	6	\N	0102	460	23.80000	41.30000	3.80000	1.30000	416903	516545	416893	1	\N	main	204	2	\N	\N	2010-11-10	18576	D;T	1	\N	dead
59020	P14	112	Burseraceae	Tetragastris	panamensis	tet2pa	\N	1007	\N	0102	460	22.90000	41.70000	2.90000	1.70000	416904	516546	416894	1	\N	main	123	1	54	1.30	1996-11-12	13465	\N	1	\N	alive
2403960	P14	112	Burseraceae	Tetragastris	panamensis	tet2pa	\N	1007	\N	0102	460	22.90000	41.70000	2.90000	1.70000	416904	516546	416894	1	\N	main	204	2	59	1.30	2010-11-10	18576	\N	1	\N	alive
59145	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0102	460	21.00000	47.30000	1.00000	7.30000	416905	516547	416895	1	\N	main	123	1	14	1.30	1996-11-12	13465	\N	1	\N	alive
2403961	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0102	460	21.00000	47.30000	1.00000	7.30000	416905	516547	416895	1	\N	main	204	2	20	1.30	2010-11-10	18576	\N	1	\N	alive
59270	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0102	460	20.80000	47.70000	0.80000	7.70000	416906	516548	416896	1	\N	main	123	1	20	1.30	1996-11-12	13465	\N	1	\N	alive
2403962	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0102	460	20.80000	47.70000	0.80000	7.70000	416906	516548	416896	1	\N	main	204	2	36	1.30	2010-11-10	18576	\N	1	\N	alive
59395	P14	112	Burseraceae	Tetragastris	panamensis	tet2pa	\N	1007	\N	0102	460	20.50000	49.00000	0.50000	9.00000	416907	516549	416897	1	\N	main	123	1	18	1.30	1996-11-12	13465	\N	1	\N	alive
2403963	P14	112	Burseraceae	Tetragastris	panamensis	tet2pa	\N	1007	\N	0102	460	20.50000	49.00000	0.50000	9.00000	416907	516549	416897	1	\N	main	204	2	39	1.30	2010-11-10	18576	\N	1	\N	alive
59520	P14	112	Rubiaceae	Alseis	blackiana	alsebl	\N	33	\N	0102	460	23.50000	48.60000	3.50000	8.60000	416908	516551	416898	1	\N	main	123	1	378	1.30	1996-11-12	13465	Q	1	\N	alive
2410290	P14	112	Rubiaceae	Alseis	blackiana	alsebl	\N	33	\N	0102	460	23.50000	48.60000	3.50000	8.60000	416908	516551	416898	1	\N	main	204	2	397	1.30	2010-11-18	18584	B	0	\N	alive
2410291	P14	112	Rubiaceae	Alseis	blackiana	alsebl	\N	33	\N	0102	460	23.50000	48.60000	3.50000	8.60000	416908	516551	416898	1	\N	main	204	2	318	3.00	2010-11-18	18584	B;cylN	1	\N	alive
36136	P14	112	Rubiaceae	Alseis	blackiana	alsebl	\N	33	\N	0102	460	23.50000	48.60000	3.50000	8.60000	416908	516551	416898	1	\N		256	3	318	3.00	2012-05-02	19115	Q;B;cylN	1	\N	alive
30521	P14	112	Rubiaceae	Alseis	blackiana	alsebl	\N	33	\N	0102	460	23.50000	48.60000	3.50000	8.60000	416908	516551	416898	1	\N		268	4	319	3.00	2013-04-12	19460	Q;B;cylN	1	\N	alive
2413775	P14	112	Rubiaceae	Alseis	blackiana	alsebl	\N	33	\N	0102	460	23.50000	48.60000	3.50000	8.60000	416908	516551	416898	1	\N	\N	278	5	322	3.00	2014-04-08	19821	B;cylY	1	\N	alive
2422308	P14	112	Rubiaceae	Alseis	blackiana	alsebl	\N	33	\N	0102	460	23.50000	48.60000	3.50000	8.60000	416908	516551	416898	1	\N	\N	286	6	322	3.00	2015-06-24	20263	B;cylY	1	\N	alive
59645	P14	112	Melastomataceae	Mouriri	myrtilloides	mourmy	\N	671	\N	0102	460	24.40000	46.30000	4.40000	6.30000	416909	516552	416899	1	\N	main	123	1	11	1.30	1996-11-12	13465	\N	1	\N	alive
59770	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0102	460	21.60000	54.30000	1.60000	14.30000	416910	516553	416900	1	\N	main	123	1	99	1.30	1996-11-12	13465	\N	1	\N	alive
59895	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0102	460	21.40000	58.20000	1.40000	18.20000	416911	516554	416901	1	\N	main	123	1	107	1.30	1996-11-12	13465	M	1	\N	alive
62610	P14	112	Erythropalaceae	Heisteria	concinna	heisco	\N	469	\N	0102	460	21.80000	58.50000	1.80000	18.50000	416912	516555	416902	1	\N	main	123	1	64	1.30	1996-11-12	13465	\N	1	\N	alive
2403981	P14	112	Erythropalaceae	Heisteria	concinna	heisco	\N	469	\N	0102	460	21.80000	58.50000	1.80000	18.50000	416912	516555	416902	1	\N	main	204	2	85	1.30	2010-11-10	18576	\N	1	\N	alive
62733	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0102	460	25.00000	55.40000	5.00000	15.40000	416913	516556	416903	1	\N	main	123	1	17	1.30	1996-11-12	13465	\N	1	\N	alive
2403982	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0102	460	25.00000	55.40000	5.00000	15.40000	416913	516556	416903	1	\N	main	204	2	39	1.30	2010-11-10	18576	\N	1	\N	alive
62856	P14	112	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0102	460	25.80000	56.70000	5.80000	16.70000	416914	516557	416904	1	\N	main	123	1	299	1.30	1996-11-12	13465	\N	1	\N	alive
2403983	P14	112	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0102	460	25.80000	56.70000	5.80000	16.70000	416914	516557	416904	1	\N	main	204	2	\N	\N	2010-11-10	18576	D;N	1	\N	dead
62979	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0102	460	26.20000	56.60000	6.20000	16.60000	416915	516558	416905	1	\N	main	123	1	61	1.30	1996-11-12	13465	\N	1	\N	alive
2403984	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0102	460	26.20000	56.60000	6.20000	16.60000	416915	516558	416905	1	\N	main	204	2	\N	\N	2010-11-10	18576	D;N	1	\N	dead
63102	P14	112	Meliaceae	Guarea	grandifolia	guargr	\N	434	\N	0102	460	26.40000	57.10000	6.40000	17.10000	416916	516559	416906	1	\N	main	123	1	65	1.30	1996-11-12	13465	\N	1	\N	alive
2403985	P14	112	Meliaceae	Guarea	grandifolia	guargr	\N	434	\N	0102	460	26.40000	57.10000	6.40000	17.10000	416916	516559	416906	1	\N	main	204	2	114	1.30	2010-11-10	18576	\N	1	\N	alive
38105	P14	112	Meliaceae	Guarea	grandifolia	guargr	\N	434	\N	0102	460	26.40000	57.10000	6.40000	17.10000	416916	516559	416906	1	\N		256	3	118	1.30	2012-05-01	19114	\N	1	\N	alive
32545	P14	112	Meliaceae	Guarea	grandifolia	guargr	\N	434	\N	0102	460	26.40000	57.10000	6.40000	17.10000	416916	516559	416906	1	\N		268	4	156	1.30	2013-04-15	19463	\N	1	\N	alive
2413803	P14	112	Meliaceae	Guarea	grandifolia	guargr	\N	434	\N	0102	460	26.40000	57.10000	6.40000	17.10000	416916	516559	416906	1	\N	\N	278	5	169	1.30	2014-04-08	19821	\N	1	\N	alive
2422315	P14	112	Meliaceae	Guarea	grandifolia	guargr	\N	434	\N	0102	460	26.40000	57.10000	6.40000	17.10000	416916	516559	416906	1	\N	\N	286	6	190	1.30	2015-06-24	20263	\N	1	\N	alive
63224	P14	112	Fabaceae-papilionoideae	Platypodium	elegans	pla2el	\N	791	\N	0102	460	25.30000	58.30000	5.30000	18.30000	416917	516560	416907	1	\N	main	123	1	35	1.30	1996-11-12	13465	\N	1	\N	alive
2403986	P14	112	Fabaceae-papilionoideae	Platypodium	elegans	pla2el	\N	791	\N	0102	460	25.30000	58.30000	5.30000	18.30000	416917	516560	416907	1	\N	main	204	2	\N	\N	2010-11-10	18576	D;T	1	\N	dead
