DBHID	PlotName	PlotID	Family	Genus	SpeciesName	Mnemonic	Subspecies	SpeciesID	SubspeciesID	QuadratName	QuadratID	PX	PY	QX	QY	TreeID	Tag	StemID	StemNumber	StemTag	PrimaryStem	CensusID	PlotCensusNumber	DBH	HOM	ExactDate	Date	ListOfTSM	HighHOM	LargeStem	Status
2415418	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0304	1122	69.60000	81.00000	9.60000	1.00000	422054	528219	422042	1		\N	280	7	112	1.30	2014-04-04	19817	\N	1	\N	alive
123403	P19	117	Chrysobalanaceae	Maranthes	panamensis	marapa	\N	607	\N	0304	1122	69.40000	85.40000	9.40000	5.40000	422055	528220	422043	1		main	128	1	765	1.30	1997-01-06	13520	\N	1	\N	alive
124515	P19	117	Chrysobalanaceae	Maranthes	panamensis	marapa	\N	607	\N	0304	1122	69.40000	85.40000	9.40000	5.40000	422055	528220	422043	1		main	177	2	789	1.30	2008-03-31	17622	\N	1	\N	alive
124221	P19	117	Chrysobalanaceae	Maranthes	panamensis	marapa	\N	607	\N	0304	1122	69.40000	85.40000	9.40000	5.40000	422055	528220	422043	1		main	198	3	789	1.30	2010-04-06	18358	\N	1	\N	alive
144055	P19	117	Chrysobalanaceae	Maranthes	panamensis	marapa	\N	607	\N	0304	1122	69.40000	85.40000	9.40000	5.40000	422055	528220	422043	1		\N	215	4	790	1.30	2011-04-18	18735	\N	1	\N	alive
67433	P19	117	Chrysobalanaceae	Maranthes	panamensis	marapa	\N	607	\N	0304	1122	69.40000	85.40000	9.40000	5.40000	422055	528220	422043	1			254	5	775	1.30	2012-03-23	19075	\N	1	\N	alive
67084	P19	117	Chrysobalanaceae	Maranthes	panamensis	marapa	\N	607	\N	0304	1122	69.40000	85.40000	9.40000	5.40000	422055	528220	422043	1			267	6	775	1.30	2013-04-08	19456	\N	1	\N	alive
2415419	P19	117	Chrysobalanaceae	Maranthes	panamensis	marapa	\N	607	\N	0304	1122	69.40000	85.40000	9.40000	5.40000	422055	528220	422043	1		\N	280	7	778	1.30	2014-04-04	19817	\N	1	\N	alive
123482	P19	117	Bignoniaceae	Jacaranda	copaia	jac1co	\N	540	\N	0304	1122	72.20000	85.30000	12.20000	5.30000	422056	528221	422044	1		main	128	1	158	1.30	1997-01-06	13520	\N	1	\N	alive
124593	P19	117	Bignoniaceae	Jacaranda	copaia	jac1co	\N	540	\N	0304	1122	72.20000	85.30000	12.20000	5.30000	422056	528221	422044	1		main	177	2	159	1.30	2008-03-31	17622	\N	1	\N	alive
124299	P19	117	Bignoniaceae	Jacaranda	copaia	jac1co	\N	540	\N	0304	1122	72.20000	85.30000	12.20000	5.30000	422056	528221	422044	1		main	198	3	161	1.30	2010-04-06	18358	\N	1	\N	alive
144100	P19	117	Bignoniaceae	Jacaranda	copaia	jac1co	\N	540	\N	0304	1122	72.20000	85.30000	12.20000	5.30000	422056	528221	422044	1		\N	215	4	161	1.30	2011-04-18	18735	\N	1	\N	alive
67554	P19	117	Bignoniaceae	Jacaranda	copaia	jac1co	\N	540	\N	0304	1122	72.20000	85.30000	12.20000	5.30000	422056	528221	422044	1			254	5	161	1.30	2012-03-23	19075	\N	1	\N	alive
67205	P19	117	Bignoniaceae	Jacaranda	copaia	jac1co	\N	540	\N	0304	1122	72.20000	85.30000	12.20000	5.30000	422056	528221	422044	1			267	6	160	1.30	2013-04-08	19456	\N	1	\N	alive
2415425	P19	117	Bignoniaceae	Jacaranda	copaia	jac1co	\N	540	\N	0304	1122	72.20000	85.30000	12.20000	5.30000	422056	528221	422044	1		\N	280	7	159	1.30	2014-04-04	19817	\N	1	\N	alive
123561	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0304	1122	72.40000	86.70000	12.40000	6.70000	422057	528222	422045	1		main	128	1	245	1.30	1997-01-06	13520	\N	1	\N	alive
124671	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0304	1122	72.40000	86.70000	12.40000	6.70000	422057	528222	422045	1		main	177	2	269	1.30	2008-03-31	17622	\N	1	\N	alive
124377	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0304	1122	72.40000	86.70000	12.40000	6.70000	422057	528222	422045	1		main	198	3	270	1.30	2010-04-06	18358	\N	1	\N	alive
144145	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0304	1122	72.40000	86.70000	12.40000	6.70000	422057	528222	422045	1		\N	215	4	270	1.30	2011-04-18	18735	\N	1	\N	alive
67675	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0304	1122	72.40000	86.70000	12.40000	6.70000	422057	528222	422045	1			254	5	270	1.30	2012-03-23	19075	\N	1	\N	alive
67326	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0304	1122	72.40000	86.70000	12.40000	6.70000	422057	528222	422045	1			267	6	270	1.30	2013-04-08	19456	\N	1	\N	alive
2415426	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0304	1122	72.40000	86.70000	12.40000	6.70000	422057	528222	422045	1		\N	280	7	\N	1.30	2014-04-04	19817	S;D	1	\N	dead
123640	P19	117	Moraceae	Brosimum	lactescens	brosla	\N	111	\N	0304	1122	69.50000	87.50000	9.50000	7.50000	422058	528223	422046	1		main	128	1	127	1.30	1997-01-06	13520	\N	1	\N	alive
124749	P19	117	Moraceae	Brosimum	lactescens	brosla	\N	111	\N	0304	1122	69.50000	87.50000	9.50000	7.50000	422058	528223	422046	1		main	177	2	129	1.30	2008-03-31	17622	\N	1	\N	alive
124455	P19	117	Moraceae	Brosimum	lactescens	brosla	\N	111	\N	0304	1122	69.50000	87.50000	9.50000	7.50000	422058	528223	422046	1		main	198	3	131	1.30	2010-04-06	18358	\N	1	\N	alive
144190	P19	117	Moraceae	Brosimum	lactescens	brosla	\N	111	\N	0304	1122	69.50000	87.50000	9.50000	7.50000	422058	528223	422046	1		\N	215	4	131	1.30	2011-04-18	18735	\N	1	\N	alive
67796	P19	117	Moraceae	Brosimum	lactescens	brosla	\N	111	\N	0304	1122	69.50000	87.50000	9.50000	7.50000	422058	528223	422046	1			254	5	131	1.30	2012-03-23	19075	\N	1	\N	alive
67446	P19	117	Moraceae	Brosimum	lactescens	brosla	\N	111	\N	0304	1122	69.50000	87.50000	9.50000	7.50000	422058	528223	422046	1			267	6	130	1.30	2013-04-08	19456	\N	1	\N	alive
2415420	P19	117	Moraceae	Brosimum	lactescens	brosla	\N	111	\N	0304	1122	69.50000	87.50000	9.50000	7.50000	422058	528223	422046	1		\N	280	7	130	1.30	2014-04-04	19817	\N	1	\N	alive
123719	P19	117	Araliaceae	Dendropanax	arboreus	dendar	\N	1122	\N	0304	1122	62.30000	86.70000	2.30000	6.70000	422059	528224	422047	1		main	128	1	160	1.30	1997-01-06	13520	\N	1	\N	alive
124827	P19	117	Araliaceae	Dendropanax	arboreus	dendar	\N	1122	\N	0304	1122	62.30000	86.70000	2.30000	6.70000	422059	528224	422047	1		main	177	2	192	1.30	2008-03-31	17622	\N	1	\N	alive
124533	P19	117	Araliaceae	Dendropanax	arboreus	dendar	\N	1122	\N	0304	1122	62.30000	86.70000	2.30000	6.70000	422059	528224	422047	1		main	198	3	193	1.30	2010-04-06	18358	\N	1	\N	alive
144235	P19	117	Araliaceae	Dendropanax	arboreus	dendar	\N	1122	\N	0304	1122	62.30000	86.70000	2.30000	6.70000	422059	528224	422047	1		\N	215	4	193	1.30	2011-04-18	18735	\N	1	\N	alive
67917	P19	117	Araliaceae	Dendropanax	arboreus	dendar	\N	1122	\N	0304	1122	62.30000	86.70000	2.30000	6.70000	422059	528224	422047	1			254	5	193	1.30	2012-03-23	19075	\N	1	\N	alive
67567	P19	117	Araliaceae	Dendropanax	arboreus	dendar	\N	1122	\N	0304	1122	62.30000	86.70000	2.30000	6.70000	422059	528224	422047	1			267	6	192	1.30	2013-04-08	19456	\N	1	\N	alive
2415411	P19	117	Araliaceae	Dendropanax	arboreus	dendar	\N	1122	\N	0304	1122	62.30000	86.70000	2.30000	6.70000	422059	528224	422047	1		\N	280	7	193	1.30	2014-04-04	19817	\N	1	\N	alive
123798	P19	117	Vochysiaceae	Erisma	blancoa	erisbl	\N	342	\N	0304	1122	64.50000	89.50000	4.50000	9.50000	422060	528225	422048	1		main	128	1	465	1.30	1997-01-06	13520	\N	1	\N	alive
124905	P19	117	Vochysiaceae	Erisma	blancoa	erisbl	\N	342	\N	0304	1122	64.50000	89.50000	4.50000	9.50000	422060	528225	422048	1		main	177	2	496	1.30	2008-03-31	17622	\N	1	\N	alive
124611	P19	117	Vochysiaceae	Erisma	blancoa	erisbl	\N	342	\N	0304	1122	64.50000	89.50000	4.50000	9.50000	422060	528225	422048	1		main	198	3	492	1.30	2010-04-06	18358	\N	1	\N	alive
144280	P19	117	Vochysiaceae	Erisma	blancoa	erisbl	\N	342	\N	0304	1122	64.50000	89.50000	4.50000	9.50000	422060	528225	422048	1		\N	215	4	513	1.30	2011-04-18	18735	\N	1	\N	alive
68038	P19	117	Vochysiaceae	Erisma	blancoa	erisbl	\N	342	\N	0304	1122	64.50000	89.50000	4.50000	9.50000	422060	528225	422048	1			254	5	505	1.30	2012-03-23	19075	\N	1	\N	alive
67688	P19	117	Vochysiaceae	Erisma	blancoa	erisbl	\N	342	\N	0304	1122	64.50000	89.50000	4.50000	9.50000	422060	528225	422048	1			267	6	504	1.30	2013-04-08	19456	\N	1	\N	alive
2415412	P19	117	Vochysiaceae	Erisma	blancoa	erisbl	\N	342	\N	0304	1122	64.50000	89.50000	4.50000	9.50000	422060	528225	422048	1		\N	280	7	508	1.30	2014-04-04	19817	\N	1	\N	alive
123877	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0304	1122	61.80000	92.00000	1.80000	12.00000	422061	528226	422049	1		main	128	1	215	1.30	1997-01-06	13520	\N	1	\N	alive
124983	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0304	1122	61.80000	92.00000	1.80000	12.00000	422061	528226	422049	1		main	177	2	205	1.30	2008-03-31	17622	\N	1	\N	alive
124689	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0304	1122	61.80000	92.00000	1.80000	12.00000	422061	528226	422049	1		main	198	3	208	1.30	2010-04-06	18358	\N	1	\N	alive
144325	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0304	1122	61.80000	92.00000	1.80000	12.00000	422061	528226	422049	1		\N	215	4	210	1.30	2011-04-18	18735	\N	1	\N	alive
68159	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0304	1122	61.80000	92.00000	1.80000	12.00000	422061	528226	422049	1			254	5	210	1.30	2012-03-23	19075	\N	1	\N	alive
67809	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0304	1122	61.80000	92.00000	1.80000	12.00000	422061	528226	422049	1			267	6	210	1.30	2013-04-08	19456	\N	1	\N	alive
2415413	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0304	1122	61.80000	92.00000	1.80000	12.00000	422061	528226	422049	1		\N	280	7	213	1.30	2014-04-04	19817	\N	1	\N	alive
123956	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0304	1122	63.90000	91.80000	3.90000	11.80000	422062	528227	422050	1		main	128	1	120	2.30	1997-01-06	13520	B	1	\N	alive
125061	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0304	1122	63.90000	91.80000	3.90000	11.80000	422062	528227	422050	1		main	177	2	121	2.40	2008-03-31	17622	B;cylY	1	\N	alive
124767	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0304	1122	63.90000	91.80000	3.90000	11.80000	422062	528227	422050	1		main	198	3	120	2.40	2010-04-06	18358	B	1	\N	alive
144370	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0304	1122	63.90000	91.80000	3.90000	11.80000	422062	528227	422050	1		\N	215	4	122	2.40	2011-04-19	18736	B;cylY	0	\N	alive
152614	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0304	1122	63.90000	91.80000	3.90000	11.80000	422062	528227	422050	1		\N	215	4	120	3.00	2011-04-19	18736	cylY	1	\N	alive
68280	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0304	1122	63.90000	91.80000	3.90000	11.80000	422062	528227	422050	1			254	5	121	3.00	2012-03-23	19075	B;cylY	1	\N	alive
67930	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0304	1122	63.90000	91.80000	3.90000	11.80000	422062	528227	422050	1			267	6	121	3.00	2013-04-08	19456	B;cylY	1	\N	alive
2415414	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0304	1122	63.90000	91.80000	3.90000	11.80000	422062	528227	422050	1		\N	280	7	122	3.00	2014-04-04	19817	B;cylY	1	\N	alive
124035	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0304	1122	67.60000	91.30000	7.60000	11.30000	422063	528228	422051	1		main	128	1	200	1.30	1997-01-06	13520	\N	1	\N	alive
125139	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0304	1122	67.60000	91.30000	7.60000	11.30000	422063	528228	422051	1		main	177	2	203	1.30	2008-03-31	17622	\N	1	\N	alive
124845	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0304	1122	67.60000	91.30000	7.60000	11.30000	422063	528228	422051	1		main	198	3	206	1.30	2010-04-06	18358	\N	1	\N	alive
144415	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0304	1122	67.60000	91.30000	7.60000	11.30000	422063	528228	422051	1		\N	215	4	208	1.30	2011-04-18	18735	\N	1	\N	alive
68401	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0304	1122	67.60000	91.30000	7.60000	11.30000	422063	528228	422051	1			254	5	208	1.30	2012-03-23	19075	\N	1	\N	alive
68051	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0304	1122	67.60000	91.30000	7.60000	11.30000	422063	528228	422051	1			267	6	208	1.30	2013-04-08	19456	\N	1	\N	alive
2415421	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0304	1122	67.60000	91.30000	7.60000	11.30000	422063	528228	422051	1		\N	280	7	208	1.30	2014-04-04	19817	\N	1	\N	alive
124113	P19	117	Chrysobalanaceae	Maranthes	panamensis	marapa	\N	607	\N	0304	1122	66.00000	93.20000	6.00000	13.20000	422064	528229	422052	1		main	128	1	356	1.30	1997-01-06	13520	\N	1	\N	alive
125217	P19	117	Chrysobalanaceae	Maranthes	panamensis	marapa	\N	607	\N	0304	1122	66.00000	93.20000	6.00000	13.20000	422064	528229	422052	1		main	177	2	368	1.30	2008-03-31	17622	\N	1	\N	alive
124923	P19	117	Chrysobalanaceae	Maranthes	panamensis	marapa	\N	607	\N	0304	1122	66.00000	93.20000	6.00000	13.20000	422064	528229	422052	1		main	198	3	370	1.30	2010-04-06	18358	\N	1	\N	alive
144460	P19	117	Chrysobalanaceae	Maranthes	panamensis	marapa	\N	607	\N	0304	1122	66.00000	93.20000	6.00000	13.20000	422064	528229	422052	1		\N	215	4	379	1.30	2011-04-18	18735	\N	1	\N	alive
68522	P19	117	Chrysobalanaceae	Maranthes	panamensis	marapa	\N	607	\N	0304	1122	66.00000	93.20000	6.00000	13.20000	422064	528229	422052	1			254	5	380	1.30	2012-03-23	19075	\N	1	\N	alive
68172	P19	117	Chrysobalanaceae	Maranthes	panamensis	marapa	\N	607	\N	0304	1122	66.00000	93.20000	6.00000	13.20000	422064	528229	422052	1			267	6	383	1.30	2013-04-08	19456	\N	1	\N	alive
2415422	P19	117	Chrysobalanaceae	Maranthes	panamensis	marapa	\N	607	\N	0304	1122	66.00000	93.20000	6.00000	13.20000	422064	528229	422052	1		\N	280	7	384	1.30	2014-04-04	19817	\N	1	\N	alive
124191	P19	117	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0304	1122	62.80000	99.70000	2.80000	19.70000	422065	528230	422053	1		main	128	1	258	1.30	1997-01-06	13520	\N	1	\N	alive
125295	P19	117	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0304	1122	62.80000	99.70000	2.80000	19.70000	422065	528230	422053	1		main	177	2	259	1.30	2008-03-31	17622	\N	1	\N	alive
125001	P19	117	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0304	1122	62.80000	99.70000	2.80000	19.70000	422065	528230	422053	1		main	198	3	260	1.30	2010-04-06	18358	\N	1	\N	alive
144505	P19	117	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0304	1122	62.80000	99.70000	2.80000	19.70000	422065	528230	422053	1		\N	215	4	260	1.30	2011-04-18	18735	\N	1	\N	alive
68643	P19	117	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0304	1122	62.80000	99.70000	2.80000	19.70000	422065	528230	422053	1			254	5	264	1.30	2012-03-23	19075	\N	1	\N	alive
68293	P19	117	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0304	1122	62.80000	99.70000	2.80000	19.70000	422065	528230	422053	1			267	6	264	1.30	2013-04-08	19456	\N	1	\N	alive
2415416	P19	117	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0304	1122	62.80000	99.70000	2.80000	19.70000	422065	528230	422053	1		\N	280	7	264	1.30	2014-04-04	19817	\N	1	\N	alive
124269	P19	117	Araliaceae	Dendropanax	arboreus	dendar	\N	1122	\N	0304	1122	72.30000	89.60000	12.30000	9.60000	422066	528231	422054	1		main	128	1	105	1.30	1997-01-06	13520	\N	1	\N	alive
125373	P19	117	Araliaceae	Dendropanax	arboreus	dendar	\N	1122	\N	0304	1122	72.30000	89.60000	12.30000	9.60000	422066	528231	422054	1		main	177	2	134	1.30	2008-03-31	17622	\N	1	\N	alive
125079	P19	117	Araliaceae	Dendropanax	arboreus	dendar	\N	1122	\N	0304	1122	72.30000	89.60000	12.30000	9.60000	422066	528231	422054	1		main	198	3	137	1.30	2010-04-06	18358	\N	1	\N	alive
144550	P19	117	Araliaceae	Dendropanax	arboreus	dendar	\N	1122	\N	0304	1122	72.30000	89.60000	12.30000	9.60000	422066	528231	422054	1		\N	215	4	139	1.30	2011-04-18	18735	\N	1	\N	alive
68764	P19	117	Araliaceae	Dendropanax	arboreus	dendar	\N	1122	\N	0304	1122	72.30000	89.60000	12.30000	9.60000	422066	528231	422054	1			254	5	140	1.30	2012-03-23	19075	\N	1	\N	alive
68414	P19	117	Araliaceae	Dendropanax	arboreus	dendar	\N	1122	\N	0304	1122	72.30000	89.60000	12.30000	9.60000	422066	528231	422054	1			267	6	141	1.30	2013-04-08	19456	\N	1	\N	alive
2415427	P19	117	Araliaceae	Dendropanax	arboreus	dendar	\N	1122	\N	0304	1122	72.30000	89.60000	12.30000	9.60000	422066	528231	422054	1		\N	280	7	142	1.30	2014-04-04	19817	\N	1	\N	alive
124347	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0304	1122	74.60000	94.80000	14.60000	14.80000	422067	528232	422055	1		main	128	1	104	1.30	1997-01-06	13520	\N	1	\N	alive
125451	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0304	1122	74.60000	94.80000	14.60000	14.80000	422067	528232	422055	1		main	177	2	108	1.30	2008-03-31	17622	Q	1	\N	alive
125157	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0304	1122	74.60000	94.80000	14.60000	14.80000	422067	528232	422055	1		main	198	3	107	1.30	2010-04-06	18358	\N	1	\N	alive
144595	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0304	1122	74.60000	94.80000	14.60000	14.80000	422067	528232	422055	1		\N	215	4	\N	\N	2011-04-18	18735	D;S	1	\N	dead
68885	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0304	1122	74.60000	94.80000	14.60000	14.80000	422067	528232	422055	1			254	5	\N	0.00	2012-03-23	19075	D;S	1	\N	dead
124425	P19	117	Burseraceae	Protium	costaricense	protco	\N	825	\N	0304	1122	77.30000	94.40000	17.30000	14.40000	422068	528233	422056	1		main	128	1	124	1.30	1997-01-06	13520	\N	1	\N	alive
125529	P19	117	Burseraceae	Protium	costaricense	protco	\N	825	\N	0304	1122	77.30000	94.40000	17.30000	14.40000	422068	528233	422056	1		main	177	2	130	1.30	2008-03-31	17622	\N	1	\N	alive
125235	P19	117	Burseraceae	Protium	costaricense	protco	\N	825	\N	0304	1122	77.30000	94.40000	17.30000	14.40000	422068	528233	422056	1		main	198	3	131	1.30	2010-04-06	18358	\N	1	\N	alive
144639	P19	117	Burseraceae	Protium	costaricense	protco	\N	825	\N	0304	1122	77.30000	94.40000	17.30000	14.40000	422068	528233	422056	1		\N	215	4	132	1.30	2011-04-18	18735	\N	1	\N	alive
69006	P19	117	Burseraceae	Protium	costaricense	protco	\N	825	\N	0304	1122	77.30000	94.40000	17.30000	14.40000	422068	528233	422056	1			254	5	132	1.30	2012-03-23	19075	\N	1	\N	alive
68535	P19	117	Burseraceae	Protium	costaricense	protco	\N	825	\N	0304	1122	77.30000	94.40000	17.30000	14.40000	422068	528233	422056	1			267	6	132	1.30	2013-04-08	19456	\N	1	\N	alive
2415433	P19	117	Burseraceae	Protium	costaricense	protco	\N	825	\N	0304	1122	77.30000	94.40000	17.30000	14.40000	422068	528233	422056	1		\N	280	7	131	1.30	2014-04-04	19817	\N	1	\N	alive
124503	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0304	1122	79.70000	97.70000	19.70000	17.70000	422069	528234	422057	1		main	128	1	135	1.30	1997-01-06	13520	\N	1	\N	alive
125607	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0304	1122	79.70000	97.70000	19.70000	17.70000	422069	528234	422057	1		main	177	2	141	1.30	2008-03-31	17622	\N	1	\N	alive
125313	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0304	1122	79.70000	97.70000	19.70000	17.70000	422069	528234	422057	1		main	198	3	149	1.30	2010-04-06	18358	\N	1	\N	alive
144683	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0304	1122	79.70000	97.70000	19.70000	17.70000	422069	528234	422057	1		\N	215	4	151	1.30	2011-04-18	18735	\N	1	\N	alive
69127	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0304	1122	79.70000	97.70000	19.70000	17.70000	422069	528234	422057	1			254	5	142	1.30	2012-03-23	19075	\N	1	\N	alive
68656	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0304	1122	79.70000	97.70000	19.70000	17.70000	422069	528234	422057	1			267	6	143	1.30	2013-04-08	19456	\N	1	\N	alive
2415435	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0304	1122	79.70000	97.70000	19.70000	17.70000	422069	528234	422057	1		\N	280	7	142	1.30	2014-04-04	19817	\N	1	\N	alive
124581	P19	117	Malvaceae	Apeiba	membranacea	apeime	\N	1111	\N	0304	1122	75.60000	85.70000	15.60000	5.70000	422070	528235	422058	1		main	128	1	230	1.30	1997-01-06	13520	\N	1	\N	alive
125685	P19	117	Malvaceae	Apeiba	membranacea	apeime	\N	1111	\N	0304	1122	75.60000	85.70000	15.60000	5.70000	422070	528235	422058	1		main	177	2	273	1.30	2008-03-31	17622	\N	1	\N	alive
125391	P19	117	Malvaceae	Apeiba	membranacea	apeime	\N	1111	\N	0304	1122	75.60000	85.70000	15.60000	5.70000	422070	528235	422058	1		main	198	3	270	1.30	2010-04-06	18358	\N	1	\N	alive
144726	P19	117	Malvaceae	Apeiba	membranacea	apeime	\N	1111	\N	0304	1122	75.60000	85.70000	15.60000	5.70000	422070	528235	422058	1		\N	215	4	270	1.30	2011-04-18	18735	\N	1	\N	alive
69248	P19	117	Malvaceae	Apeiba	membranacea	apeime	\N	1111	\N	0304	1122	75.60000	85.70000	15.60000	5.70000	422070	528235	422058	1			254	5	264	1.30	2012-03-23	19075	\N	1	\N	alive
68777	P19	117	Malvaceae	Apeiba	membranacea	apeime	\N	1111	\N	0304	1122	75.60000	85.70000	15.60000	5.70000	422070	528235	422058	1			267	6	267	1.30	2013-04-08	19456	\N	1	\N	alive
2415432	P19	117	Malvaceae	Apeiba	membranacea	apeime	\N	1111	\N	0304	1122	75.60000	85.70000	15.60000	5.70000	422070	528235	422058	1		\N	280	7	267	1.30	2014-04-04	19817	\N	1	\N	alive
124659	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0304	1122	75.80000	83.80000	15.80000	3.80000	422071	528236	422059	1		main	128	1	150	1.30	1997-01-06	13520	\N	1	\N	alive
125763	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0304	1122	75.80000	83.80000	15.80000	3.80000	422071	528236	422059	1		main	177	2	149	1.30	2008-03-31	17622	\N	1	\N	alive
125469	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0304	1122	75.80000	83.80000	15.80000	3.80000	422071	528236	422059	1		main	198	3	140	1.30	2010-04-06	18358	\N	1	\N	alive
144769	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0304	1122	75.80000	83.80000	15.80000	3.80000	422071	528236	422059	1		\N	215	4	148	1.30	2011-04-18	18735	\N	1	\N	alive
69369	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0304	1122	75.80000	83.80000	15.80000	3.80000	422071	528236	422059	1			254	5	148	1.30	2012-03-23	19075	\N	1	\N	alive
68898	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0304	1122	75.80000	83.80000	15.80000	3.80000	422071	528236	422059	1			267	6	148	1.30	2013-04-08	19456	\N	1	\N	alive
2415429	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0304	1122	75.80000	83.80000	15.80000	3.80000	422071	528236	422059	1		\N	280	7	148	1.30	2014-04-04	19817	\N	1	\N	alive
124737	P19	117	Salicaceae	Casearia	arborea	casear	\N	1114	\N	0304	1122	77.30000	81.40000	17.30000	1.40000	422072	528237	422060	1		main	128	1	122	1.30	1997-01-06	13520	\N	1	\N	alive
125840	P19	117	Salicaceae	Casearia	arborea	casear	\N	1114	\N	0304	1122	77.30000	81.40000	17.30000	1.40000	422072	528237	422060	1		main	177	2	147	1.30	2008-03-31	17622	\N	1	\N	alive
125547	P19	117	Salicaceae	Casearia	arborea	casear	\N	1114	\N	0304	1122	77.30000	81.40000	17.30000	1.40000	422072	528237	422060	1		main	198	3	153	1.30	2010-04-06	18358	\N	1	\N	alive
144812	P19	117	Salicaceae	Casearia	arborea	casear	\N	1114	\N	0304	1122	77.30000	81.40000	17.30000	1.40000	422072	528237	422060	1		\N	215	4	154	1.30	2011-04-18	18735	\N	1	\N	alive
69490	P19	117	Salicaceae	Casearia	arborea	casear	\N	1114	\N	0304	1122	77.30000	81.40000	17.30000	1.40000	422072	528237	422060	1			254	5	155	1.30	2012-03-23	19075	\N	1	\N	alive
69019	P19	117	Salicaceae	Casearia	arborea	casear	\N	1114	\N	0304	1122	77.30000	81.40000	17.30000	1.40000	422072	528237	422060	1			267	6	156	1.30	2013-04-08	19456	\N	1	\N	alive
2415430	P19	117	Salicaceae	Casearia	arborea	casear	\N	1114	\N	0304	1122	77.30000	81.40000	17.30000	1.40000	422072	528237	422060	1		\N	280	7	157	1.30	2014-04-04	19817	\N	1	\N	alive
